"Nest","Species","Site","technique","first_date","last_date","julian_day","exposure","max_chicks","proportion","prop_flag","exterior_fence","entry_fence","interior_fence","lights"
"I-2028-12","LETE","Blue Hole","inside",2012-06-04,2012-07-16,156,42,3,0.666666666666667,"Good",0,0,0,0
"I-2028-15","PIPL","Blue Hole","inside",2015-06-17,2015-08-18,168,62,3,0.333333333333333,"Good",0,0,0,0
"I-2028-16","LETE","Blue Hole","inside",2016-07-06,2016-08-08,188,33,1,0,"Good",0,0,0,0
"I-2029-12","LETE","Blue Hole","inside",2012-06-04,2012-07-19,156,45,2,1,"Good",0,0,0,0
"I-2029-15","LETE","Blue Hole","inside",2015-06-17,2015-08-06,168,50,2,0.5,"Good",0,0,0,0
"I-2029-16","LETE","Blue Hole","inside",2016-07-06,2016-08-11,188,36,3,0.666666666666667,"Good",0,0,0,0
"I-2030-12","LETE","Blue Hole","inside",2012-06-04,2012-06-26,156,22,0,0,"Good",0,0,0,0
"I-2030-16","LETE","Blue Hole","inside",2016-07-06,2016-07-27,188,21,0,0,"Good",0,0,0,0
"I-2031-12","LETE","Blue Hole","inside",2012-06-04,2012-07-16,156,42,3,0.666666666666667,"Good",0,0,0,0
"I-2031-14","PIPL","Blue Hole","inside",2014-06-26,2014-08-01,177,36,3,0,"Good",0,0,0,0
"I-2031-15","LETE","Blue Hole","inside",2015-06-17,2015-08-06,168,50,2,1,"Good",0,0,0,0
"I-2031-16","LETE","Blue Hole","inside",2016-07-08,2016-08-11,190,34,1,0,"Good",0,0,0,0
"I-2032-12","LETE","Blue Hole","inside",2012-06-08,2012-07-23,160,45,3,0.333333333333333,"Good",0,0,0,0
"I-2032-14","LETE","Blue Hole","inside",2014-06-30,2014-07-24,181,24,3,0,"Good",0,0,0,0
"I-2032-15","LETE","Blue Hole","inside",2015-06-17,2015-08-06,168,50,3,1,"Good",0,0,0,0
"I-2032-16","LETE","Blue Hole","inside",2016-07-14,2016-08-11,196,28,2,0,"Good",0,0,0,0
"I-2033-12","LETE","Blue Hole","inside",2012-06-11,2012-08-06,163,56,3,1,"Good",0,0,0,0
"I-2033-15","LETE","Blue Hole","inside",2015-06-19,2015-07-27,170,38,3,0,"Good",0,0,0,0
"I-2034-12","PIPL","Blue Hole","inside",2012-06-11,2012-08-09,163,59,3,1,"Good",0,0,0,0
"I-2034-14","LETE","Blue Hole","inside",2014-06-30,2014-08-05,181,36,2,0,"Good",0,0,0,0
"I-2035-12","PIPL","Blue Hole","inside",2012-06-20,2012-08-02,172,43,1,0,"Good",0,0,0,0
"I-2035-14","LETE","Blue Hole","inside",2014-06-30,2014-07-28,181,28,3,0,"Good",0,0,0,0
"I-2035-15","PIPL","Blue Hole","inside",2015-06-19,2015-08-18,170,60,3,0.333333333333333,"Good",0,0,0,0
"I-2036-15","LETE","Blue Hole","inside",2015-06-19,2015-07-30,170,41,1,1,"Good",0,0,0,0
"I-2037-15","LETE","Blue Hole","inside",2015-06-22,2015-07-30,173,38,2,0,"Good",0,0,0,0
"I-2038-14","LETE","Blue Hole","inside",2014-07-07,2014-08-19,188,43,2,0.5,"Good",0,0,0,0
"I-2038-15","LETE","Blue Hole","inside",2015-06-22,2015-08-06,173,45,3,0.666666666666667,"Good",0,0,0,0
"I-2039-14","LETE","Blue Hole","inside",2014-07-07,2014-08-19,188,43,2,0.5,"Good",0,0,0,0
"I-2039-15","LETE","Blue Hole","inside",2015-06-25,2015-08-03,176,39,3,0,"Good",0,0,0,0
"I-2040-14","LETE","Blue Hole","inside",2014-07-07,2014-08-19,188,43,1,1,"Good",0,0,0,0
"I-2040-15","LETE","Blue Hole","inside",2015-07-13,2015-08-21,194,39,2,0,"Good",0,0,0,0
"I-2045-14","LETE","Blue Hole","inside",2014-07-14,2014-08-22,195,39,2,0,"Good",0,0,0,0
"I-2050-BH01-14","LETE","Blue Hole","inside",2014-06-26,2014-07-24,177,28,1,0,"Good",0,0,0,0
"I-4001-13","PIPL","Dyer","inside",2013-05-14,2013-07-11,134,58,3,0.333333333333333,"Good",0,0,0,0
"I-4001-15","PIPL","Dyer","inside",2015-05-06,2015-06-19,126,44,4,0,"Good",0,0,0,0
"I-4001-16","PIPL","Dyer","inside",2016-05-03,2016-06-07,124,35,3,0,"Good",0,0,0,0
"I-4002-12","PIPL","Dyer","inside",2012-05-07,2012-07-05,128,59,2,0,"Good",0,0,0,0
"I-4002-13","PIPL","Dyer","inside",2013-05-17,2013-07-15,137,59,4,0,"Good",0,0,0,0
"I-4002-14","PIPL","Dyer","inside",2014-05-14,2014-07-07,134,54,2,0,"Good",0,0,0,0
"I-4002-16","PIPL","Dyer","inside",2016-05-17,2016-06-28,138,42,1,0,"Good",0,0,0,0
"I-4003-12","PIPL","Dyer","inside",2012-05-10,2012-07-06,131,57,2,1,"Good",0,0,0,0
"I-4003-13","PIPL","Dyer","inside",2013-05-22,2013-07-15,142,54,4,0.5,"Good",0,0,0,0
"I-4003-14","PIPL","Dyer","inside",2014-05-16,2014-06-20,136,35,3,0,"Good",0,0,0,0
"I-4003-15","PIPL","Dyer","inside",2015-05-14,2015-06-22,134,39,4,0,"Good",0,0,0,0
"I-4003-16","PIPL","Dyer","inside",2016-05-24,2016-06-30,145,37,1,0,"Good",0,0,0,0
"I-4004-12","PIPL","Dyer","inside",2012-05-19,2012-06-20,140,32,0,0,"Good",0,0,0,0
"I-4004-13","PIPL","Dyer","inside",2013-05-28,2013-07-15,148,48,4,0,"Good",0,0,0,0
"I-4004-14","PIPL","Dyer","inside",2014-05-21,2014-07-15,141,55,3,0.333333333333333,"Good",0,0,0,0
"I-4004-15","PIPL","Dyer","inside",2015-05-28,2015-07-13,148,46,4,0,"Good",0,0,0,0
"I-4004-16","PIPL","Dyer","inside",2016-05-26,2016-06-30,147,35,4,0,"Good",0,0,0,0
"I-4005-12","LETE","Dyer","inside",2012-06-01,2012-07-13,153,42,3,0.666666666666667,"Good",0,0,0,0
"I-4005-13","LETE","Dyer","inside",2013-05-31,2013-07-01,151,31,3,0,"Good",0,0,0,0
"I-4005-15","LETE","Dyer","inside",2015-05-28,2015-07-16,148,49,3,0.333333333333333,"Good",0,0,0,0
"I-4005-16","LETE","Dyer","inside",2016-06-01,2016-07-07,153,36,3,0,"Good",0,0,0,0
"I-4006-12","LETE","Dyer","inside",2012-06-01,2012-07-18,153,47,2,0,"Good",0,0,0,0
"I-4006-13","LETE","Dyer","inside",2013-05-31,2013-07-12,151,42,3,0.333333333333333,"Good",0,0,0,0
"I-4006-14","PIPL","Dyer","inside",2014-06-11,2014-07-23,162,42,4,0,"Good",0,0,0,0
"I-4006-15","LETE","Dyer","inside",2015-06-04,2015-07-16,155,42,3,0.666666666666667,"Good",0,0,0,0
"I-4006-16","LETE","Dyer","inside",2016-06-01,2016-07-12,153,41,2,0,"Good",0,0,0,0
"I-4007-12","LETE","Dyer","inside",2012-06-04,2012-06-27,156,23,0,0,"Good",0,0,0,0
"I-4007-13","LETE","Dyer","inside",2013-05-31,2013-07-11,151,41,2,0.5,"Good",0,0,0,0
"I-4007-15","LETE","Dyer","inside",2015-06-09,2015-07-27,160,48,2,1,"Good",0,0,0,0
"I-4007-16","LETE","Dyer","inside",2016-06-01,2016-07-12,153,41,2,0,"Good",0,0,0,0
"I-4008-12","PIPL","Dyer","inside",2012-06-04,2012-08-01,156,58,2,0.5,"Good",0,0,0,0
"I-4008-13","LETE","Dyer","inside",2013-06-05,2013-07-05,156,30,2,0,"Good",0,0,0,0
"I-4008-15","LETE","Dyer","inside",2015-06-17,2015-07-13,168,26,3,0,"Good",0,0,0,0
"I-4008-16","LETE","Dyer","inside",2016-06-03,2016-07-07,155,34,3,0,"Good",0,0,0,0
"I-4009-12","LETE","Dyer","inside",2012-06-06,2012-07-19,158,43,3,0.666666666666667,"Good",0,0,0,0
"I-4009-13","LETE","Dyer","inside",2013-06-05,2013-07-12,156,37,2,0,"Good",0,0,0,0
"I-4009-15","LETE","Dyer","inside",2015-06-30,2015-08-18,181,49,1,1,"Good",0,0,0,0
"I-4009-16","LETE","Dyer","inside",2016-06-07,2016-07-04,159,27,0,0,"Good",0,0,0,0
"I-4010-12","LETE","Dyer","inside",2012-06-06,2012-07-05,158,29,0,0,"Good",0,0,0,0
"I-4010-13","LETE","Dyer","inside",2013-06-05,2013-07-17,156,42,3,0.666666666666667,"Good",0,0,0,0
"I-4010-15","LETE","Dyer","inside",2015-07-07,2015-08-11,188,35,1,0,"Good",0,0,0,0
"I-4010-16","LETE","Dyer","inside",2016-06-07,2016-07-26,159,49,3,0.333333333333333,"Good",0,0,0,0
"I-4011-12","PIPL","Dyer","inside",2012-06-12,2012-08-07,164,56,3,1,"Good",0,0,0,0
"I-4011-13","LETE","Dyer","inside",2013-06-10,2013-07-22,161,42,2,0,"Good",0,0,0,0
"I-4012-12","LETE","Dyer","inside",2012-06-12,2012-07-19,164,37,1,1,"Good",0,0,0,0
"I-4012-13","LETE","Dyer","inside",2013-06-10,2013-08-12,161,63,2,0.5,"Good",0,0,0,0
"I-4012-16","PIPL","Dyer","inside",2016-06-16,2016-08-08,168,53,2,0.5,"Good",0,0,0,0
"I-4013-13","LETE","Dyer","inside",2013-06-15,2013-07-08,166,23,0,0,"Good",0,0,0,0
"I-4013-16","LETE","Dyer","inside",2016-06-24,2016-08-08,176,45,2,1,"Good",0,0,0,0
"I-4014-12","LETE","Dyer","inside",2012-07-18,2012-08-20,200,33,2,0,"Good",0,0,0,0
"I-4015-12","LETE","Dyer","inside",2012-07-05,2012-08-20,187,46,2,1,"Good",0,0,0,0
"I-4015-13","LETE","Dyer","inside",2013-06-21,2013-07-22,172,31,0,0,"Good",0,0,0,0
"I-4016-13","LETE","Dyer","inside",2013-06-24,2013-07-22,175,28,0,0,"Good",0,0,0,0
"I-4017-13","LETE","Dyer","inside",2013-07-11,2013-08-07,192,27,1,0,"Good",0,0,0,0
"I-5001-12","PIPL","Kearney Broadfoot South","inside",2012-05-02,2012-06-25,123,54,3,1,"Good",0,0,0,0
"I-5001-13","PIPL","Kearney Broadfoot South","inside",2013-05-08,2013-06-17,128,40,4,0,"Good",0,0,0,0
"I-5001-14","PIPL","Kearney Broadfoot South","inside",2014-05-02,2014-07-03,122,62,4,0.5,"Good",0,0,0,0
"I-5001-15","PIPL","Kearney Broadfoot South","inside",2015-04-29,2015-05-27,119,28,1,0,"Good",0,0,0,0
"I-5002-12","PIPL","Kearney Broadfoot South","inside",2012-05-02,2012-05-31,123,29,4,0,"Good",0,0,0,0
"I-5002-13","PIPL","Kearney Broadfoot South","inside",2013-05-13,2013-07-15,133,63,3,0.666666666666667,"Good",0,0,0,0
"I-5002-14","PIPL","Kearney Broadfoot South","inside",2014-05-06,2014-06-10,126,35,3,0,"Good",0,0,0,0
"I-5002-16","PIPL","Kearney Broadfoot South","inside",2016-05-02,2016-07-11,123,70,4,0.5,"Good",0,0,0,0
"I-5003-13","PIPL","Kearney Broadfoot South","inside",2013-05-15,2013-07-17,135,63,4,0.5,"Good",0,0,0,0
"I-5003-15","PIPL","Kearney Broadfoot South","inside",2015-05-05,2015-06-23,125,49,4,0,"Good",0,0,0,0
"I-5004-13","PIPL","Kearney Broadfoot South","inside",2013-05-25,2013-07-01,145,37,0,0,"Good",0,0,0,0
"I-5004-14","PIPL","Kearney Broadfoot South","inside",2014-05-09,2014-06-06,129,28,0,0,"Good",0,0,0,0
"I-5004-16","PIPL","Kearney Broadfoot South","inside",2016-05-11,2016-06-29,132,49,4,0,"Good",0,0,0,0
"I-5005-12","LETE","Kearney Broadfoot South","inside",2012-05-25,2012-07-03,146,39,0,0,"Good",0,0,0,0
"I-5005-13","LETE","Kearney Broadfoot South","inside",2013-05-28,2013-07-12,148,45,3,0.666666666666667,"Good",0,0,0,0
"I-5005-15","PIPL","Kearney Broadfoot South","inside",2015-05-07,2015-06-08,127,32,0,0,"Good",0,0,0,0
"I-5005-16","PIPL","Kearney Broadfoot South","inside",2016-05-23,2016-07-01,144,39,4,0,"Good",0,0,0,0
"I-5006-12","LETE","Kearney Broadfoot South","inside",2012-05-31,2012-07-12,152,42,2,0.5,"Good",0,0,0,0
"I-5006-14","LETE","Kearney Broadfoot South","inside",2014-06-05,2014-07-30,156,55,3,0.666666666666667,"Good",0,0,0,0
"I-5006-16","PIPL","Kearney Broadfoot South","inside",2016-05-31,2016-07-27,152,57,2,1,"Good",0,0,0,0
"I-5007-12","LETE","Kearney Broadfoot South","inside",2012-05-31,2012-07-13,152,43,3,0.333333333333333,"Good",0,0,0,0
"I-5007-14","LETE","Kearney Broadfoot South","inside",2014-06-10,2014-07-14,161,34,2,0,"Good",0,0,0,0
"I-5007-16","PIPL","Kearney Broadfoot South","inside",2016-05-31,2016-07-26,152,56,3,1,"Good",0,0,0,0
"I-5008-12","LETE","Kearney Broadfoot South","inside",2012-05-31,2012-07-12,152,42,2,0.5,"Good",0,0,0,0
"I-5008-13","LETE","Kearney Broadfoot South","inside",2013-05-30,2013-07-10,150,41,3,0.333333333333333,"Good",0,0,0,0
"I-5008-14","PIPL","Kearney Broadfoot South","inside",2014-06-18,2014-07-17,169,29,0,0,"Good",0,0,0,0
"I-5008-16","LETE","Kearney Broadfoot South","inside",2016-05-31,2016-07-22,152,52,2,0.5,"Good",0,0,0,0
"I-5009-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-06-25,154,23,0,0,"Good",0,0,0,0
"I-5009-13","LETE","Kearney Broadfoot South","inside",2013-06-03,2013-07-12,154,39,3,0.333333333333333,"Good",0,0,0,0
"I-5009-14","PIPL","Kearney Broadfoot South","inside",2014-06-24,2014-08-22,175,59,4,0.5,"Good",0,0,0,0
"I-5009-16","LETE","Kearney Broadfoot South","inside",2016-05-31,2016-07-22,152,52,3,0.666666666666667,"Good",0,0,0,0
"I-5010-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-06-25,154,23,2,0,"Good",0,0,0,0
"I-5010-13","LETE","Kearney Broadfoot South","inside",2013-06-05,2013-06-27,156,22,0,0,"Good",0,0,0,0
"I-5010-14","PIPL","Kearney Broadfoot South","inside",2014-06-27,2014-08-22,178,56,4,0.75,"Good",0,0,0,0
"I-5010-15","LETE","Kearney Broadfoot South","inside",2015-06-10,2015-07-30,161,50,2,0.5,"Good",0,0,0,0
"I-5010-16","LETE","Kearney Broadfoot South","inside",2016-06-02,2016-07-04,154,32,0,0,"Good",0,0,0,0
"I-5011-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-07-20,154,48,2,0.5,"Good",0,0,0,0
"I-5011-14","LETE","Kearney Broadfoot South","inside",2014-06-27,2014-08-07,178,41,2,1,"Good",0,0,0,0
"I-5011-16","LETE","Kearney Broadfoot South","inside",2016-06-02,2016-07-22,154,50,3,0.666666666666667,"Good",0,0,0,0
"I-5012-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-07-20,154,48,3,0.333333333333333,"Good",0,0,0,0
"I-5012-15","PIPL","Kearney Broadfoot South","inside",2015-06-12,2015-08-05,163,54,4,0.75,"Good",0,0,0,0
"I-5012-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-25,158,49,2,0.5,"Good",0,0,0,0
"I-5013-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-07-17,154,45,3,0.333333333333333,"Good",0,0,0,0
"I-5013-13","LETE","Kearney Broadfoot South","inside",2013-06-11,2013-07-17,162,36,3,0,"Good",0,0,0,0
"I-5013-14","LETE","Kearney Broadfoot South","inside",2014-07-01,2014-08-05,182,35,2,0,"Good",0,0,0,0
"I-5013-15","LETE","Kearney Broadfoot South","inside",2015-06-15,2015-07-08,166,23,0,0,"Good",0,0,0,0
"I-5013-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-25,158,49,3,0.333333333333333,"Good",0,0,0,0
"I-5014-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-08-02,154,61,3,0.333333333333333,"Good",0,0,0,0
"I-5014-13","LETE","Kearney Broadfoot South","inside",2013-06-12,2013-07-24,163,42,3,0.333333333333333,"Good",0,0,0,0
"I-5014-15","LETE","Kearney Broadfoot South","inside",2015-06-17,2015-07-30,168,43,2,0.5,"Good",0,0,0,0
"I-5014-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-07,158,31,1,0,"Good",0,0,0,0
"I-5015-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-07-11,154,39,3,0.333333333333333,"Good",0,0,0,0
"I-5015-14","PIPL","Kearney Broadfoot South","inside",2014-07-07,2014-08-07,188,31,2,0.5,"Good",0,0,0,0
"I-5015-15","LETE","Kearney Broadfoot South","inside",2015-06-17,2015-08-03,168,47,1,1,"Good",0,0,0,0
"I-5015-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-25,158,49,3,0.666666666666667,"Good",0,0,0,0
"I-5016-12","LETE","Kearney Broadfoot South","inside",2012-06-02,2012-07-03,154,31,0,0,"Good",0,0,0,0
"I-5016-13","LETE","Kearney Broadfoot South","inside",2013-07-02,2013-07-23,183,21,0,0,"Good",0,0,0,0
"I-5016-14","LETE","Kearney Broadfoot South","inside",2014-07-07,2014-07-30,188,23,0,0,"Good",0,0,0,0
"I-5016-15","LETE","Kearney Broadfoot South","inside",2015-06-17,2015-07-14,168,27,0,0,"Good",0,0,0,0
"I-5016-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-27,158,51,1,1,"Good",0,0,0,0
"I-5017-12","LETE","Kearney Broadfoot South","inside",2012-06-05,2012-07-17,157,42,3,0.666666666666667,"Good",0,0,0,0
"I-5017-13","LETE","Kearney Broadfoot South","inside",2013-07-01,2013-07-24,182,23,0,0,"Good",0,0,0,0
"I-5017-14","LETE","Kearney Broadfoot South","inside",2014-07-07,2014-08-01,188,25,1,0,"Good",0,0,0,0
"I-5017-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-01,158,25,0,0,"Good",0,0,0,0
"I-5018-12","LETE","Kearney Broadfoot South","inside",2012-06-05,2012-07-03,157,28,0,0,"Good",0,0,0,0
"I-5018-13","LETE","Kearney Broadfoot South","inside",2013-07-09,2013-08-05,190,27,2,0,"Good",0,0,0,0
"I-5018-15","LETE","Kearney Broadfoot South","inside",2015-06-17,2015-07-30,168,43,2,0.5,"Good",0,0,0,0
"I-5018-16","LETE","Kearney Broadfoot South","inside",2016-06-06,2016-07-18,158,42,1,0,"Good",0,0,0,0
"I-5019-12","LETE","Kearney Broadfoot South","inside",2012-06-05,2012-06-30,157,25,2,0,"Good",0,0,0,0
"I-5019-13","LETE","Kearney Broadfoot South","inside",2013-07-12,2013-08-05,193,24,0,0,"Good",0,0,0,0
"I-5019-14","LETE","Kearney Broadfoot South","inside",2014-07-11,2014-08-07,192,27,2,0,"Good",0,0,0,0
"I-5019-15","PIPL","Kearney Broadfoot South","inside",2015-06-23,2015-08-18,174,56,4,0.5,"Good",0,0,0,0
"I-5020-12","LETE","Kearney Broadfoot South","inside",2012-06-05,2012-07-17,157,42,2,1,"Good",0,0,0,0
"I-5020-13","LETE","Kearney Broadfoot South","inside",2013-07-15,2013-08-07,196,23,0,0,"Good",0,0,0,0
"I-5020-16","LETE","Kearney Broadfoot South","inside",2016-06-08,2016-07-25,160,47,3,0.666666666666667,"Good",0,0,0,0
"I-5021-12","LETE","Kearney Broadfoot South","inside",2012-06-05,2012-07-17,157,42,3,0.666666666666667,"Good",0,0,0,0
"I-5021-15","LETE","Kearney Broadfoot South","inside",2015-06-23,2015-08-05,174,43,2,1,"Good",0,0,0,0
"I-5022-12","LETE","Kearney Broadfoot South","inside",2012-06-17,2012-07-25,169,38,3,0.333333333333333,"Good",0,0,0,0
"I-5022-15","LETE","Kearney Broadfoot South","inside",2015-06-23,2015-08-05,174,43,2,1,"Good",0,0,0,0
"I-5022-16","LETE","Kearney Broadfoot South","inside",2016-06-08,2016-07-06,160,28,2,0,"Good",0,0,0,0
"I-5023-12","PIPL","Kearney Broadfoot South","inside",2012-06-18,2012-07-31,170,43,4,0,"Good",0,0,0,0
"I-5023-15","LETE","Kearney Broadfoot South","inside",2015-06-23,2015-08-05,174,43,2,1,"Good",0,0,0,0
"I-5023-16","LETE","Kearney Broadfoot South","inside",2016-06-08,2016-07-27,160,49,1,1,"Good",0,0,0,0
"I-5024-12","LETE","Kearney Broadfoot South","inside",2012-06-25,2012-07-24,177,29,0,0,"Good",0,0,0,0
"I-5024-15","LETE","Kearney Broadfoot South","inside",2015-06-25,2015-07-21,176,26,0,0,"Good",0,0,0,0
"I-5024-16","LETE","Kearney Broadfoot South","inside",2016-06-15,2016-07-27,167,42,2,0.5,"Good",0,0,0,0
"I-5025-12","LETE","Kearney Broadfoot South","inside",2012-07-03,2012-07-31,185,28,2,0,"Good",0,0,0,0
"I-5025-15","LETE","Kearney Broadfoot South","inside",2015-07-16,2015-08-12,197,27,0,0,"Good",0,0,0,0
"I-5025-16","LETE","Kearney Broadfoot South","inside",2016-06-15,2016-07-27,167,42,3,0.666666666666667,"Good",0,0,0,0
"I-5026-12","PIPL","Kearney Broadfoot South","inside",2012-07-06,2012-08-21,188,46,4,0.5,"Good",0,0,0,0
"I-5026-15","LETE","Kearney Broadfoot South","inside",2015-07-21,2015-08-28,202,38,1,1,"Good",0,0,0,0
"I-5026-16","LETE","Kearney Broadfoot South","inside",2016-06-15,2016-07-07,167,22,1,0,"Good",0,0,0,0
"I-5027-12","LETE","Kearney Broadfoot South","inside",2012-07-06,2012-08-15,188,40,2,0.5,"Good",0,0,0,0
"I-5028-12","LETE","Kearney Broadfoot South","inside",2012-07-09,2012-08-15,191,37,2,0.5,"Good",0,0,0,0
"I-5028-16","LETE","Kearney Broadfoot South","inside",2016-06-23,2016-08-04,175,42,2,1,"Good",0,0,0,0
"I-5029-12","LETE","Kearney Broadfoot South","inside",2012-07-09,2012-08-10,191,32,2,0,"Good",0,0,0,0
"I-5029-16","LETE","Kearney Broadfoot South","inside",2016-06-26,2016-07-18,178,22,0,0,"Good",0,0,0,0
"I-5030-12","LETE","Kearney Broadfoot South","inside",2012-07-09,2012-07-31,191,22,1,0,"Good",0,0,0,0
"I-5032-16","LETE","Kearney Broadfoot South","inside",2016-06-29,2016-07-21,181,22,0,0,"Good",0,0,0,0
"I-5033-16","LETE","Kearney Broadfoot South","inside",2016-07-06,2016-08-02,188,27,0,0,"Good",0,0,0,0
"I-7001-13","PIPL","Newark West","inside",2013-05-16,2013-07-11,136,56,4,0.25,"Good",0,0,0,0
"I-7001-15","PIPL","Newark West","inside",2015-05-01,2015-07-02,121,62,3,1,"Good",0,0,0,0
"I-7001-16","PIPL","Newark West","inside",2016-05-02,2016-07-11,123,70,4,0.75,"Good",0,0,0,0
"I-7002-12","LETE","Newark West","inside",2012-05-31,2012-07-06,152,36,3,0.666666666666667,"Good",0,0,0,0
"I-7002-13","PIPL","Newark West","inside",2013-05-16,2013-07-16,136,61,4,0.25,"Good",0,0,0,0
"I-7002-14","PIPL","Newark West","inside",2014-05-21,2014-08-07,141,78,4,0.5,"Good",0,0,0,0
"I-7002-16","PIPL","Newark West","inside",2016-05-02,2016-06-06,123,35,4,0,"Good",0,0,0,0
"I-7003-12","LETE","Newark West","inside",2012-05-31,2012-07-09,152,39,3,0.666666666666667,"Good",0,0,0,0
"I-7003-13","LETE","Newark West","inside",2013-06-25,2013-08-06,176,42,2,1,"Good",0,0,0,0
"I-7003-14","PIPL","Newark West","inside",2014-05-21,2014-08-07,141,78,3,0.666666666666667,"Good",0,0,0,0
"I-7003-16","PIPL","Newark West","inside",2016-05-02,2016-07-07,123,66,4,1,"Good",0,0,0,0
"I-7004-12","LETE","Newark West","inside",2012-05-31,2012-07-17,152,47,1,1,"Good",0,0,0,0
"I-7004-14","LETE","Newark West","inside",2014-05-28,2014-07-07,148,40,1,0,"Good",0,0,0,0
"I-7004-15","PIPL","Newark West","inside",2015-05-11,2015-07-23,131,73,3,0.666666666666667,"Good",0,0,0,0
"I-7005-12","LETE","Newark West","inside",2012-06-02,2012-07-17,154,45,2,1,"Good",0,0,0,0
"I-7005-14","LETE","Newark West","inside",2014-05-30,2014-07-07,150,38,2,0,"Good",0,0,0,0
"I-7005-15","PIPL","Newark West","inside",2015-06-01,2015-07-30,152,59,4,0.25,"Good",0,0,0,0
"I-7005-16","PIPL","Newark West","inside",2016-05-23,2016-07-22,144,60,4,0.75,"Good",0,0,0,0
"I-7006-14","LETE","Newark West","inside",2014-06-03,2014-07-23,154,50,2,0.5,"Good",0,0,0,0
"I-7006-15","LETE","Newark West","inside",2015-06-01,2015-07-23,152,52,3,1,"Good",0,0,0,0
"I-7006-16","LETE","Newark West","inside",2016-05-31,2016-07-20,152,50,3,0.666666666666667,"Good",0,0,0,0
"I-7007-12","PIPL","Newark West","inside",2012-06-15,2012-08-13,167,59,4,1,"Good",0,0,0,0
"I-7007-14","LETE","Newark West","inside",2014-06-03,2014-07-10,154,37,2,0,"Good",0,0,0,0
"I-7007-15","LETE","Newark West","inside",2015-06-01,2015-07-23,152,52,3,0.666666666666667,"Good",0,0,0,0
"I-7007-16","LETE","Newark West","inside",2016-05-31,2016-07-18,152,48,3,0.333333333333333,"Good",0,0,0,0
"I-7008-12","PIPL","Newark West","inside",2012-06-18,2012-08-10,170,53,4,0,"Good",0,0,0,0
"I-7008-14","LETE","Newark West","inside",2014-06-03,2014-08-01,154,59,3,0.333333333333333,"Good",0,0,0,0
"I-7008-15","LETE","Newark West","inside",2015-06-01,2015-07-23,152,52,3,0.666666666666667,"Good",0,0,0,0
"I-7008-16","LETE","Newark West","inside",2016-05-31,2016-07-11,152,41,3,0,"Good",0,0,0,0
"I-7009-15","LETE","Newark West","inside",2015-06-01,2015-07-28,152,57,3,0.333333333333333,"Good",0,0,0,0
"I-7009-16","LETE","Newark West","inside",2016-06-02,2016-06-25,154,23,0,0,"Good",0,0,0,0
"I-7010-14","LETE","Newark West","inside",2014-06-09,2014-08-05,160,57,2,0.5,"Good",0,0,0,0
"I-7010-15","LETE","Newark West","inside",2015-06-01,2015-07-08,152,37,2,0,"Good",0,0,0,0
"I-7010-16","LETE","Newark West","inside",2016-06-02,2016-07-07,154,35,3,0,"Good",0,0,0,0
"I-7011-14","LETE","Newark West","inside",2014-06-09,2014-08-05,160,57,2,1,"Good",0,0,0,0
"I-7011-15","LETE","Newark West","inside",2015-06-08,2015-07-14,159,36,3,0,"Good",0,0,0,0
"I-7011-16","LETE","Newark West","inside",2016-06-02,2016-07-11,154,39,2,0,"Good",0,0,0,0
"I-7012-15","LETE","Newark West","inside",2015-06-08,2015-07-21,159,43,3,0,"Good",0,0,0,0
"I-7012-16","LETE","Newark West","inside",2016-06-02,2016-07-07,154,35,3,0,"Good",0,0,0,0
"I-7013-14","LETE","Newark West","inside",2014-07-07,2014-08-19,188,43,2,0.5,"Good",0,0,0,0
"I-7013-15","LETE","Newark West","inside",2015-06-08,2015-07-06,159,28,2,0,"Good",0,0,0,0
"I-7013-16","PIPL","Newark West","inside",2016-06-14,2016-08-02,166,49,4,0,"Good",0,0,0,0
"I-7014-14","LETE","Newark West","inside",2014-07-07,2014-08-01,188,25,2,0,"Good",0,0,0,0
"I-7014-15","LETE","Newark West","inside",2015-06-08,2015-07-14,159,36,3,0,"Good",0,0,0,0
"I-7014-16","LETE","Newark West","inside",2016-06-14,2016-07-13,166,29,3,0,"Good",0,0,0,0
"I-7015-15","LETE","Newark West","inside",2015-06-08,2015-07-16,159,38,3,0,"Good",0,0,0,0
"I-7015-16","PIPL","Newark West","inside",2016-06-14,2016-08-08,166,55,2,0.5,"Good",0,0,0,0
"I-7016-15","LETE","Newark West","inside",2015-06-08,2015-07-16,159,38,2,0,"Good",0,0,0,0
